SR#,Problem Code,Date Initiated,Description,Category,Dispatch To,Address,Zone,Keymap,Zip Code,Status
172197,Tree Trim,2020-05-16 01:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10811  BURDINE ,"7, ZONE",531X,5153c,CLOSED
172198,Tree Removal,2020-05-16 02:08 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",9807 GILLMAN ST,"4, ZONE",455D,77078,CLOSED
172199,Tree Removal,2020-05-16 02:30 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4709 DOOLITTLE BLVD,"6, ZONE",533R,77033,CLOSED
172200,Tree Removal,2020-05-16 03:28 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6102  CARSON ,"6, ZONE",574K,5552c,CLOSED
172201,Tree Removal,2020-05-16 03:32 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5900 CHESWOOD ST,"6, ZONE",534U,77087,CLOSED
172202,Tree Trim,2020-05-16 05:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 2 N POST OAK LN&4750 WOODWAY DR,"2, ZONE",491M,5157b,CLOSED
172203,Tree Removal,2020-05-16 11:26 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",401 S HEIGHTS ,"2, ZONE",493J,5357a,CLOSED
172204,Tree Trim,2020-05-17 04:30 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 200 MALONE ST&5700 VENICE ST,"2, ZONE",492L,5257b,CLOSED
172205,Tree Removal,2020-05-17 07:51 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8120 WOODWARD ST,"6, ZONE",533T,77051,CLOSED
172206,Tree Removal,2020-05-17 08:10 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",4110  CAVALCADE ,"4, ZONE",454X,5459d,CLOSED
172207,Tree Removal,2020-05-17 08:59 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1800  WESTHEIMER ,"2, ZONE",492V,5356a,CLOSED
172208,Tree Removal,2020-05-17 09:02 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 4000 FLOYD ST&700 LEVERKUHN ST,"2, ZONE",492M,5357a,CLOSED
172209,Tree Trim,2020-05-17 12:15 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8302 BRANDON ST,"6, ZONE",533U,77051,CLOSED
172210,Tree Trim,2020-05-17 12:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",7207  DROWSY PINE ,"3, ZONE",411W,5061d,CLOSED
172211,Tree Trim,2020-05-17 12:35 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 2100 ERNESTINE ST&1000 MUNGER ST,"5, ZONE",494W,5456d,CLOSED
172212,Tree Removal,2020-05-17 01:17 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11923 NEWBROOK DR,"2, ZONE",529N,77072,CLOSED
172213,Tree Removal,2020-05-17 03:22 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4600 N WAYSIDE DR,"4, ZONE",455W,77028,CLOSED
172214,Tree Trim,2020-05-17 03:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",9603  MANGO ,"6, ZONE",576S,5751a,CLOSED
172215,Tree Trim,2020-05-18 06:13 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",2211 W T C JESTER ,"3, ZONE",452T,5259c,CLOSED
172218,Tree Trim,2020-05-18 07:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 6501 SHERMAN ST,"5, ZONE",494U,5556a,CLOSED
172219,Tree Trim,2020-05-18 07:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 6700 ALPINE DR&6730 BRACE ST,"6, ZONE",574C,5553c,CLOSED
172220,Tree Removal,2020-05-18 08:13 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",713 E 14TH ,"3, ZONE",453W,5359c,CLOSED
172221,Tree Removal,2020-05-18 08:40 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",13054 MEMORIAL DR,"2, ZONE",489G,77079,CLOSED
172222,Tree Trim,2020-05-18 08:46 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4900 LYONS AVE,"4, ZONE",494G,77020,CLOSED
172223,Tree Trim,2020-05-18 08:47 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6026  MILART ,"6, ZONE",534J,5454b,CLOSED
172226,Tree Removal,2020-05-18 09:53 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6103  WIGTON ,"7, ZONE",530Z,5053b,CLOSED
172227,Tree Removal,2020-05-18 10:08 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4602 TETON ST,"6, ZONE",533V,77051,CLOSED
172229,Tree Removal,2020-05-18 10:24 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",627  8TH 1/2 ,"3, ZONE",493A,5358a,CLOSED
172230,Tree Trim,2020-05-18 10:31 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",9210  HOMESTEAD ,"4, ZONE",454H,5561d,CLOSED
172231,Tree Removal,2020-05-18 10:39 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",446  OXFORD ,"3, ZONE",493E,5358c,CLOSED
172232,Tree Removal,2020-05-18 10:44 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",120  LATHROP ,"4, ZONE",494D,5558b,CLOSED
172234,Tree Removal,2020-05-18 11:13 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",1311  RUELL ,"5, ZONE",535M,5654b,CLOSED
172235,Tree Removal,2020-05-18 11:20 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1029  EBERHARD ,"2, ZONE",493N,5357c,CLOSED
172236,Tree Removal,2020-05-18 12:26 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",15623 BRIAR SPRING CT,"7, ZONE",571X,77489,CLOSED
172237,Tree Trim,2020-05-18 12:40 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",7709 CABOT ST,"4, ZONE",455A,77016,CLOSED
172238,Tree Removal,2020-05-18 12:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",2930 TIDEWATER DR,"7, ZONE",572L,77045,CLOSED
172239,Tree Trim,2020-05-18 01:22 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1909  PRESLEY ,"4, ZONE",453M,5460c,CLOSED
172240,Tree Trim,2020-05-18 02:00 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",8021  BRUMBLAY ,"5, ZONE",535F,5655a,CLOSED
172241,Tree Removal,2020-05-18 02:08 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",11502  SAGEGROVE ,"6, ZONE",576Y,5750b,CLOSED
172242,Tree Removal,2020-05-18 03:06 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",PARK MANOR ST & SHADOWRIDGE DR,"7, ZONE",611C,77053,CLOSED
172243,Tree Removal,2020-05-18 03:09 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3720  WESTHEIMER ,"2, ZONE",492S,5256a,CLOSED
172244,Tree Trim,2020-05-18 03:26 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5801  WOODWAY ,"2, ZONE",491K,5157a,CLOSED
172245,Tree Trim,2020-05-18 05:09 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 7000 KENDALIA DR&9300 LEADER ST,"2, ZONE",530E,4955d,CLOSED
172246,Tree Trim,2020-05-18 07:02 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",2711  FOREST OAKS ,"5, ZONE",536S,5754c,CLOSED
172247,Tree Removal,2020-05-19 03:53 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",6010  MILART ,"6, ZONE",534J,5454b,CLOSED
172248,Tree Removal,2020-05-19 05:46 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 4800 BROOKFIELD DR&14600 CAMPDEN HILL RD,"7, ZONE",571V,5251c,CLOSED
172249,Tree Trim,2020-05-19 06:38 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",7710 CLAIBORNE ST,"4, ZONE",455A,77016,CLOSED
172250,Tree Trim,2020-05-19 07:03 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA", 7200 RAY ST&2200 VANCE ST,"4, ZONE",454J,5460c,CLOSED
172251,Tree Removal,2020-05-19 07:12 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7441  CALHOUN ,"6, ZONE",533V,5454c,CLOSED
172252,Tree Trim,2020-05-19 07:18 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1605 ALLEN PKWY,"2, ZONE",493K,77019,CLOSED
172253,Tree Trim,2020-05-19 07:42 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3820  YELLOWSTONE ,"6, ZONE",533L,5454a,CLOSED
172254,Tree Trim,2020-05-19 08:41 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1850  CORTLANDT ,"3, ZONE",453S,5359c,CLOSED
172256,Tree Trim,2020-05-19 09:55 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6300  TAGGART ,"2, ZONE",492F,5258d,CLOSED
172257,Tree Removal,2020-05-19 09:56 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",8032  GLADSTONE ,"6, ZONE",533U,5454c,CLOSED
172258,Tree Trim,2020-05-19 09:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8510  CARVEL ,"2, ZONE",530J,5054a,CLOSED
172259,Tree Removal,2020-05-19 10:04 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 448 S 75TH ST ,"5, ZONE",535A,5556d,CLOSED
172260,Tree Removal,2020-05-19 10:17 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",2214  WIPPRECHT ,"4, ZONE",494C,5558a,CLOSED
172261,Tree Removal,2020-05-19 10:25 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",6430  BAZEL BROOK ,"7, ZONE",571X,5150a,CLOSED
172263,Tree Trim,2020-05-19 10:58 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",14403 WHITE HEATHER DR,"7, ZONE",572N,77045,CLOSED
172267,Tree Trim,2020-05-19 01:59 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",24231  LIGHTWOODS ,"4, ZONE",338L,5969d,CLOSED
172268,Tree Trim,2020-05-19 02:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 4300 W LAKE HOUSTON PKWY&3400 NORTHPARK DR,"4, ZONE",297T,5870a,CLOSED
172269,Tree Removal,2020-05-19 02:17 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",9318 LONGSTAFF DR,"7, ZONE",570A,77031,CLOSED
172270,Tree Trim,2020-05-19 02:54 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 1700 FAIRVIEW AVE&2400 WINDSOR ST,"2, ZONE",492V,5356a,CLOSED
172271,Tree Removal,2020-05-19 03:12 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7340  SIMS ,"6, ZONE",534Z,5553b,CLOSED
172272,Tree Removal,2020-05-19 04:22 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12813 ARP ST,"7, ZONE",570R,77085,CLOSED
172273,Tree Removal,2020-05-19 06:30 PM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",10700  ROSEHAVEN ,"6, ZONE",573F,5352b,CLOSED
172274,Tree Trim,2020-05-19 08:49 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12402 SEA BISCUIT LN,"7, ZONE",570G,77071,CLOSED
172275,Tree Trim,2020-05-20 01:33 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1750  WROXTON ,"7, ZONE",532D,5356c,CLOSED
172276,Tree Removal,2020-05-20 04:18 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1746  WROXTON ,"7, ZONE",532D,5356c,CLOSED
172277,Tree Trim,2020-05-20 04:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",10919 MULLINS DR,"7, ZONE",531W,77096,CLOSED
172278,Tree Trim,2020-05-20 04:55 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5638 PORTAL DR,"7, ZONE",531W,77096,CLOSED
172279,Tree Removal,2020-05-20 05:04 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5820 W FUQUA ,"7, ZONE",571T,5151d,CLOSED
172281,Tree Trim,2020-05-20 08:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 8301 TAVENOR ,"6, ZONE",575K,5652c,CLOSED
172282,Tree Trim,2020-05-20 08:17 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 14500 HIRAM CLARKE RD&4500 TIFFANY DR,"7, ZONE",571R,5251c,CLOSED
172283,Tree Removal,2020-05-20 08:59 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 7300 BIGWOOD ST&7300 BRETSHIRE DR,"4, ZONE",455A,5561b,CLOSED
172284,Tree Trim,2020-05-20 09:00 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7903 BRAESVIEW LN,"7, ZONE",530U,77071,CLOSED
172285,Tree Trim,2020-05-20 09:10 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1139  JEROME ,"3, ZONE",453S,5359d,CLOSED
172286,Tree Trim,2020-05-20 09:54 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",15571  PENSGATE ,"5, ZONE",618J,5949b,CLOSED
172287,Tree Trim,2020-05-20 10:29 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11685  ALIEF CLODINE ,"2, ZONE",529B,4855d,CLOSED
172288,Tree Removal,2020-05-20 10:46 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",6910 ALDERSON ST,"4, ZONE",494D,77020,CLOSED
172289,Tree Trim,2020-05-20 10:48 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 15600 EL CAMINO REAL&1000 EL DORADO BLVD,"5, ZONE",618K,5949b,CLOSED
172290,Tree Trim,2020-05-20 10:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 600 EL DORADO BLVD&15600 GALVESTON RD,"5, ZONE",618N,5949b,CLOSED
172291,Tree Trim,2020-05-20 11:03 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12522 BEAR VALLEY DR,"2, ZONE",528H,77072,CLOSED
172292,Tree Removal,2020-05-20 11:09 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5202  ENYART ,"6, ZONE",534N,5454b,CLOSED
172293,Tree Trim,2020-05-20 11:17 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 707 EL DORADO BLVD,"5, ZONE",618N,5949b,CLOSED
172294,Tree Trim,2020-05-20 11:22 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4301  TOPPING ,"4, ZONE",454C,5561a,CLOSED
172295,Tree Removal,2020-05-20 11:24 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11019  LANDS WALK ,"2, ZONE",529X,4953c,CLOSED
172296,Tree Removal,2020-05-20 12:06 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",8113  WAY ,"4, ZONE",455F,5661c,CLOSED
172297,Tree Trim,2020-05-20 12:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",3326 OVERCROSS DR,"7, ZONE",572F,77045,CLOSED
172298,Tree Removal,2020-05-20 01:00 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",10206  LONDONDERRY ,"3, ZONE",449V,4959d,CLOSED
172299,Tree Removal,2020-05-20 02:02 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",2414 FULTON ST,"4, ZONE",493C,77009,CLOSED
172310,Tree Trim,2020-05-20 04:29 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7523 TROULON DR,"7, ZONE",530L,77074,CLOSED
172311,Tree Removal,2020-05-20 04:34 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",206 E JOHN ALBER RD,"4, ZONE",413S,77037,CLOSED
172312,Tree Trim,2020-05-20 04:35 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1401 S GESSNER RD,"2, ZONE",490N,77063,CLOSED
172313,Tree Removal,2020-05-20 05:10 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",8803  NEFF ,"2, ZONE",530J,4954b,CLOSED
172315,Tree Trim,2020-05-20 05:50 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",2310  GANO ,"4, ZONE",493D,5458a,CLOSED
172316,Tree Removal,2020-05-20 07:48 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",220 W 10TH ,"3, ZONE",492D,5358a,CLOSED
172317,Tree Removal,2020-05-20 08:19 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",8014 MAGNA ST,"4, ZONE",454K,77093,CLOSED
172319,Tree Trim,2020-05-21 07:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",9436  COFFEE ,"6, ZONE",573D,5453c,CLOSED
172320,Tree Trim,2020-05-21 08:05 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 5900 DEL RIO ST&3300 PARKWOOD DR&3400 S PARKWOOD DR,"6, ZONE",533G,5455c,CLOSED
172321,Tree Trim,2020-05-21 08:27 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1013  7TH 1/2 ,"3, ZONE",492D,5358a,CLOSED
172322,Tree Removal,2020-05-21 09:13 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",12217  PALMFREE ,"5, ZONE",576R,5852c,CLOSED
172323,Tree Trim,2020-05-21 09:24 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",5201  MEMORIAL ,"2, ZONE",492L,5257b,CLOSED
172324,Tree Trim,2020-05-21 09:28 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",12561  GREENS BAYOU ,"4, ZONE",496G,5758d,CLOSED
172325,Tree Removal,2020-05-21 09:30 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12813  ARP ,"7, ZONE",570R,5051d,CLOSED
172326,Tree Trim,2020-05-21 09:44 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",10731 SOUTHVIEW ST,"6, ZONE",573G,5452a,CLOSED
172327,Tree Trim,2020-05-21 11:05 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",208 BAYLAND AVE,"3, ZONE",493B,77009,CLOSED
172328,Tree Trim,2020-05-21 11:09 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",2132  BISSONNET ,"7, ZONE",492Y,5356c,CLOSED
172329,Tree Trim,2020-05-21 11:11 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",2246  BISSONNET ,"7, ZONE",492Y,5256d,CLOSED
172330,Tree Trim,2020-05-21 11:14 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5230  HAZARD ,"7, ZONE",492Z,5356c,CLOSED
172331,Tree Trim,2020-05-21 11:32 AM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",5102  PEASE ,"5, ZONE",494X,5556c,CLOSED
172332,Tree Planting,2020-05-21 11:37 AM,Tree Planting Inspection,TREEPROTECTION,"PATINO, ARNULFO",6302 ROWAN LN,"7, ZONE",531J,77074,CLOSED
172333,Tree Trim,2020-05-21 12:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",2811  WESTGROVE ,"2, ZONE",492S,5256a,CLOSED
172334,Tree Removal,2020-05-21 02:00 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5106 RIDGEHAVEN DR,"7, ZONE",611C,77053,CLOSED
172336,Tree Trim,2020-05-21 02:28 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",12627 WESTELLA DR,"2, ZONE",488R,77077,CLOSED
172337,Tree Removal,2020-05-21 03:08 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",8306  BIGWOOD ,"4, ZONE",455C,5661a,CLOSED
172338,Tree Removal,2020-05-21 03:22 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1038  LAWRENCE ,"3, ZONE",492D,5358a,CLOSED
172339,Tree Trim,2020-05-21 04:14 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",8302  BIGWOOD ,"4, ZONE",455C,5661a,CLOSED
172340,Tree Trim,2020-05-21 04:34 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",3431 MILBRAD ST,"4, ZONE",454X,77026,CLOSED
172341,Tree Removal,2020-05-21 04:55 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1613  FAIRVIEW ,"2, ZONE",492V,5356a,CLOSED
172342,Tree Removal,2020-05-21 05:12 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",4806  WYNNEWOOD ,"4, ZONE",456T,5759a,CLOSED
172343,Tree Code Violation,2020-05-21 07:40 PM,Tree Code Violation Inspection,TREEPROTECTION,"UF - JONES, CODY",1015 E 27TH ,"3, ZONE",453T,5359b,CLOSED
172344,Tree Trim,2020-05-21 07:55 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",7331  LINDENCREST ,"6, ZONE",575A,5553d,CLOSED
172345,Tree Removal,2020-05-21 09:01 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",11507 PLUMBROOK DR,"2, ZONE",529X,77099,CLOSED
172349,Tree Trim,2020-05-22 08:53 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO", 3400 JULIAN ST&900 OMAR ST,"3, ZONE",493B,5358b,CLOSED
172350,Tree Trim,2020-05-22 09:03 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7830 HUMMINGBIRD ST,"7, ZONE",530Y,77071,CLOSED
172351,Tree Removal,2020-05-22 09:07 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",1009  MISSOURI ,"2, ZONE",493S,5356a,CLOSED
172352,Tree Trim,2020-05-22 09:39 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO","1943 NORFOLK ST, APT A","2, ZONE",492Z,77098,CLOSED
172353,Tree Removal,2020-05-22 09:55 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",312  CARNARVON ,"2, ZONE",491G,5158d,CLOSED
172354,Tree Removal,2020-05-22 11:09 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",13054 MEMORIAL DR,"2, ZONE",489G,77079,CLOSED
172357,Tree Trim,2020-05-22 12:56 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",15435 APPLERIDGE DR,"7, ZONE",570Z,77489,CLOSED
172358,Tree Removal,2020-05-22 01:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY", 8600 ELBERT ST&7500 LAURA KOPPE RD,"4, ZONE",455E,5561d,CLOSED
172359,Tree Removal,2020-05-22 02:10 PM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",7401  BROMPTON ,"7, ZONE",532K,5255d,CLOSED
172360,Tree Trim,2020-05-22 02:31 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA",2903 JENSEN DR,"4, ZONE",494A,77026,CLOSED
172362,Tree Trim,2020-05-22 03:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",15522 FALL BRIAR DR,"7, ZONE",571X,77489,CLOSED
172363,Tree Trim,2020-05-22 03:11 PM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",4626 SMOOTH OAK LN,"7, ZONE",571V,77053,CLOSED
172364,Tree Trim,2020-05-22 03:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",3346  DULCREST ,"6, ZONE",573F,5352b,CLOSED
172365,Tree Trim,2020-05-22 03:57 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",503  EL DORADO ,"5, ZONE",618N,5949d,CLOSED
172366,Tree Removal,2020-05-23 04:55 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",341  DORCHESTER ,"4, ZONE",453Q,5360d,CLOSED
172367,Tree Trim,2020-05-23 07:52 AM,Tree Trim Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",5802 W RIDGECREEK DR,"7, ZONE",571X,77053,CLOSED
172368,Tree Removal,2020-05-23 10:09 AM,Tree Removal Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",9614  ASHVILLE ,"6, ZONE",573B,5453c,CLOSED
172369,Tree Removal,2020-05-23 12:02 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY",1305  ASHLAND ,"3, ZONE",452Z,5359c,CLOSED
172370,Tree Trim,2020-05-23 03:00 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER", 4300 W LAKE HOUSTON PKWY&3400 NORTHPARK DR,"4, ZONE",297T,5870a,CLOSED
172371,Tree Trim,2020-05-24 03:10 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY",2210  DEWALT ,"3, ZONE",412N,5262a,CLOSED
172372,Tree Removal,2020-05-24 04:50 AM,Tree Removal Inspection,TREEMAINTENANCE,"PATINO, ARNULFO",13054  MEMORIAL ,"2, ZONE",489G,4957a,CLOSED
172373,Tree Trim,2020-05-24 04:17 PM,Tree Trim Inspection,TREEMAINTENANCE,"BLANCHETTE, PETER",4330  BELLFORT ,"6, ZONE",533Y,5453a,CLOSED
